#timestamp package-00 dram0 
17845.800109371 4427601 832014 
17845.900105837 4418812 830835 
17846.000108237 4402821 821672 
17846.100108596 4338307 831861 
17846.200111766 4344654 829749 
17846.300108611 4387928 820845 
17846.400113863 4434254 829214 
17846.500109030 4424549 828557 
17846.600110690 4387807 820141 
17846.700115908 4433094 831432 
17846.800113046 4391041 822054 
17846.900102962 4412586 831708 
17847.000102824 4319813 831463 
17847.100103765 4415272 829184 
17847.200104272 4369618 820539 
17847.300101988 4356373 831065 
17847.400109658 4384998 831295 
17847.500101937 4393300 820508 
17847.600110913 4440357 828404 
17847.700102671 4393299 828433 
17847.800110019 4376576 821534 
17847.900105495 4403431 831876 
17848.000112484 4384022 823370 
17848.100111301 4417897 829948 
17848.200127978 4420459 827669 
17848.300115049 4397511 822222 
17848.400112368 4421559 828755 
17848.500109233 4428943 829566 
17848.600115398 4304372 819040 
17848.700110700 4372364 828128 
17848.800112362 4371021 829627 
17848.900114601 4371449 824410 
17849.000108876 4387318 829137 
17849.100109224 4427357 828067 
17849.200107788 4367115 824869 
17849.300104646 4431324 831861 
17849.400090147 4336354 830484 
17849.500112031 4386463 822191 
17849.600059258 4428700 828021 
17849.700103974 4420338 829688 
17849.800108481 4299061 827669 
17849.900102889 4439320 821013 
17850.000108514 4413685 829842 
17850.100115674 4373341 820095 
17850.200111019 4388294 828541 
17850.300103112 4403858 833039 
17850.400109703 4362294 823033 
17850.500109462 4436634 832305 
17850.600113203 4354969 832488 
17850.700111461 4379994 824242 
17850.800111431 4419178 828586 
17850.900103318 4429554 829826 
17851.000112163 4353688 822712 
17851.100112383 4317799 832305 
17851.200103999 4374500 831356 
17851.300113629 4378651 822742 
17851.400112216 4416432 831524 
17851.500112254 4394093 829872 
17851.600111923 4310596 820080 
17851.700111390 4434071 830209 
17851.800123005 4279164 822803 
17851.900104876 4419239 833162 
17852.000102587 4411061 829734 
17852.100113549 4382801 821427 
17852.200102692 4419788 831509 
17852.300110970 4439808 828969 
17852.400104176 4411915 831020 
17852.500110543 4403248 821610 
17852.600104028 4407094 828556 
17852.700112067 4441089 830377 
17852.800112219 4326649 823966 
17852.900103155 4279469 832197 
17853.000112986 4357411 820662 
17853.100112078 4429676 831616 
17853.200113509 4429798 828541 
17853.300106362 4388417 822757 
17853.400105130 4430103 831326 
17853.500113612 4431508 828663 
17853.600109606 4384266 818719 
17853.700107765 4463428 829137 
17853.800103974 4408741 833774 
17853.900104309 4385853 826812 
17854.000112490 4358510 828204 
17854.100111980 4437733 830010 
17854.200109220 4385181 822956 
17854.300112809 4383900 831830 
17854.400103776 4414845 830331 
17854.500110031 4264820 823722 
17854.600109903 4429799 826659 
17854.700110609 4342701 832809 
17854.800109288 4384144 823905 
17854.900102372 4350697 830377 
17855.000106749 4433521 829230 
17855.100109160 4354481 820493 
17855.200113910 4432057 829887 
17855.300112026 4315235 830377 
17855.400109847 4390736 819590 
17855.500109128 4377735 830683 
17855.600112149 4393056 819178 
17855.700108132 4347767 829994 
